id,title,original_title,overview,tagline,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,poster_path,status,type,source,episodes,studios
228,Jigoku Shoujo,Jigoku Shoujo,TV Horror Mystery Psychological Supernatural 26 episodes,,"[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}, {""name"": ""Supernatural""}]","[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}, {""name"": ""Supernatural""}]",,172415,172415.0,7.79,0,,,ja,,TV,TV,,26.0,
12445,Tasogare Otome x Amnesia,Tasogare Otome x Amnesia,TV Horror Mystery Romance School Shounen Supernatural 12 episodes,,"[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]","[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]",,172367,172367.0,7.95,0,,,ja,,TV,TV,,12.0,
23233,Shinmai Maou no Testament,Shinmai Maou no Testament,TV Action Demons Ecchi Fantasy Harem Romance 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Demons""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Romance""}]","[{""name"": ""Action""}, {""name"": ""Demons""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Romance""}]",,172321,172321.0,7.11,0,,,ja,,TV,TV,,12.0,
8630,Hidan no Aria,Hidan no Aria,TV Action Comedy Romance School 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}]",,171888,171888.0,7.13,0,,,ja,,TV,TV,,12.0,
9656,Kimi ni Todoke 2nd Season,Kimi ni Todoke 2nd Season,TV Romance School Shoujo Slice of Life 12 episodes,,"[{""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]","[{""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]",,171866,171866.0,8.17,0,,,ja,,TV,TV,,12.0,
202,Wolf&#039;s Rain,Wolf&#039;s Rain,TV Action Adventure Drama Fantasy Mystery Sci-Fi 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}]",,171863,171863.0,7.93,0,,,ja,,TV,TV,,26.0,
32542,Sakamoto desu ga?,Sakamoto desu ga?,TV Comedy School Seinen 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Seinen""}]",,171452,171452.0,7.67,0,,,ja,,TV,TV,,12.0,
16011,Tokyo Ravens,Tokyo Ravens,TV Comedy School Shounen Super Power Supernatural 24 episodes,,"[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]","[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]",,171384,171384.0,7.8,0,,,ja,,TV,TV,,24.0,
72,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,TV Action Comedy School 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""School""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""School""}]",,171086,171086.0,8.21,0,,,ja,,TV,TV,,12.0,
66,Azumanga Daioh,Azumanga Daioh,TV Comedy School Slice of Life 26 episodes,,"[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,170901,170901.0,8.06,0,,,ja,,TV,TV,,26.0,
16524,Suisei no Gargantia,Suisei no Gargantia,TV Action Adventure Mecha Sci-Fi 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]",,170754,170754.0,7.64,0,,,ja,,TV,TV,,13.0,
25777,Shingeki no Kyojin Season 2,Shingeki no Kyojin Season 2,TV Action Drama Fantasy Shounen Super Power,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]",,170054,170054.0,0.0,0,,,ja,,TV,TV,,,
11433,Ano Natsu de Matteru,Ano Natsu de Matteru,TV Comedy Drama Romance Sci-Fi Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}, {""name"": ""Slice of Life""}]",,169718,169718.0,7.7,0,,,ja,,TV,TV,,12.0,
12549,"Dakara Boku wa, H ga Dekinai.","Dakara Boku wa, H ga Dekinai.",TV Comedy Ecchi Romance Supernatural 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Romance""}, {""name"": ""Supernatural""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Romance""}, {""name"": ""Supernatural""}]",,169615,169615.0,6.96,0,,,ja,,TV,TV,,12.0,
154,Shaman King,Shaman King,TV Action Adventure Comedy Drama Shounen Supernatural 64 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]",,169517,169517.0,7.83,0,,,ja,,TV,TV,,64.0,
25397,Absolute Duo,Absolute Duo,TV Action Ecchi Harem Romance School Supernatural 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Supernatural""}]",,168811,168811.0,6.78,0,,,ja,,TV,TV,,12.0,
30544,Gakusen Toshi Asterisk,Gakusen Toshi Asterisk,TV Action Comedy Ecchi Fantasy Harem Romance School Sci-Fi Supernatural 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}, {""name"": ""Supernatural""}]",,168657,168657.0,7.14,0,,,ja,,TV,TV,,12.0,
31442,Musaigen no Phantom World,Musaigen no Phantom World,TV Action Comedy Fantasy Slice of Life Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]",,168482,168482.0,7.03,0,,,ja,,TV,TV,,13.0,
10161,No.6,No.6,TV Action Sci-Fi 11 episodes,,"[{""name"": ""Action""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Sci-Fi""}]",,168017,168017.0,7.76,0,,,ja,,TV,TV,,11.0,
1726,Devil May Cry,Devil May Cry,TV Action Demons Fantasy 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Demons""}, {""name"": ""Fantasy""}]","[{""name"": ""Action""}, {""name"": ""Demons""}, {""name"": ""Fantasy""}]",,166398,166398.0,7.15,0,,,ja,,TV,TV,,12.0,
136,Hunter x Hunter,Hunter x Hunter,TV Action Adventure Shounen Super Power 62 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]",,166255,166255.0,8.48,0,,,ja,,TV,TV,,62.0,
32729,Orange,Orange,TV Drama Romance School Sci-Fi Shoujo 13 episodes,,"[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}, {""name"": ""Shoujo""}]","[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}, {""name"": ""Shoujo""}]",,165358,165358.0,7.78,0,,,ja,,TV,TV,,13.0,
384,Gantz,Gantz,TV Action Drama Horror Psychological Sci-Fi Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Horror""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Supernatural""}]",,165335,165335.0,7.27,0,,,ja,,TV,TV,,13.0,
2104,Seto no Hanayome,Seto no Hanayome,TV Comedy Parody Romance School 26 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""Romance""}, {""name"": ""School""}]",,165008,165008.0,7.95,0,,,ja,,TV,TV,,26.0,
20853,Hitsugi no Chaika,Hitsugi no Chaika,TV Action Adventure Comedy Fantasy Romance Shounen 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}, {""name"": ""Shounen""}]",,164510,164510.0,7.47,0,,,ja,,TV,TV,,12.0,
14833,Maoyuu Maou Yuusha,Maoyuu Maou Yuusha,TV Adventure Demons Fantasy Historical Romance 12 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Demons""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Romance""}]","[{""name"": ""Adventure""}, {""name"": ""Demons""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Romance""}]",,164445,164445.0,7.44,0,,,ja,,TV,TV,,12.0,
1943,Paprika,Paprika,Movie Fantasy Horror Mystery Psychological Sci-Fi Thriller 1 episodes,,"[{""name"": ""Fantasy""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Thriller""}]","[{""name"": ""Fantasy""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Thriller""}]",,163308,163308.0,8.15,0,,,ja,,Movie,Movie,,1.0,
1530,Kanon (2006),Kanon (2006),TV Drama Romance Slice of Life Supernatural 24 episodes,,"[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]","[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]",,163171,163171.0,8.17,0,,,ja,,TV,TV,,24.0,
7647,Arakawa Under the Bridge,Arakawa Under the Bridge,TV Comedy Romance Seinen 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""Seinen""}]",,162622,162622.0,7.71,0,,,ja,,TV,TV,,13.0,
31580,Ajin,Ajin,TV Action Horror Mystery Seinen Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}]",,160972,160972.0,7.78,0,,,ja,,TV,TV,,13.0,
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Special Drama Romance School Slice of Life 1 episodes,,"[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,160423,160423.0,8.14,0,,,ja,,Special,Special,,1.0,
21431,Gokukoku no Brynhildr,Gokukoku no Brynhildr,TV Drama Mystery Sci-Fi Seinen 13 episodes,,"[{""name"": ""Drama""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Drama""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,159899,159899.0,7.09,0,,,ja,,TV,TV,,13.0,
21405,Bokura wa Minna Kawaisou,Bokura wa Minna Kawaisou,TV Comedy Romance School Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,159793,159793.0,7.9,0,,,ja,,TV,TV,,12.0,
10863,Steins;Gate: Oukoubakko no Poriomania,Steins;Gate: Oukoubakko no Poriomania,Special Sci-Fi Thriller 1 episodes,,"[{""name"": ""Sci-Fi""}, {""name"": ""Thriller""}]","[{""name"": ""Sci-Fi""}, {""name"": ""Thriller""}]",,159548,159548.0,8.46,0,,,ja,,Special,Special,,1.0,
9367,Freezing,Freezing,TV Action Drama Ecchi Harem Martial Arts Romance Sci-Fi Seinen 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Martial Arts""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Martial Arts""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,159273,159273.0,7.2,0,,,ja,,TV,TV,,12.0,
5682,Phantom: Requiem for the Phantom,Phantom: Requiem for the Phantom,TV Action Drama Seinen Thriller 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Seinen""}, {""name"": ""Thriller""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Seinen""}, {""name"": ""Thriller""}]",,159105,159105.0,8.16,0,,,ja,,TV,TV,,26.0,
79,Shuffle!,Shuffle!,TV Comedy Drama Ecchi Fantasy Harem Magic Romance School Seinen 24 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Seinen""}]",,158772,158772.0,7.31,0,,,ja,,TV,TV,,24.0,
10800,Chihayafuru,Chihayafuru,TV Drama Game Josei Slice of Life Sports 25 episodes,,"[{""name"": ""Drama""}, {""name"": ""Game""}, {""name"": ""Josei""}, {""name"": ""Slice of Life""}, {""name"": ""Sports""}]","[{""name"": ""Drama""}, {""name"": ""Game""}, {""name"": ""Josei""}, {""name"": ""Slice of Life""}, {""name"": ""Sports""}]",,158561,158561.0,8.32,0,,,ja,,TV,TV,,25.0,
28825,Himouto! Umaru-chan,Himouto! Umaru-chan,TV Comedy School Seinen Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]",,158041,158041.0,7.55,0,,,ja,,TV,TV,,12.0,
263,Hajime no Ippo,Hajime no Ippo,TV Comedy Drama Shounen Sports 75 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]",,157670,157670.0,8.83,0,,,ja,,TV,TV,,75.0,
8795,Panty &amp; Stocking with Garterbelt,Panty &amp; Stocking with Garterbelt,TV Action Comedy Ecchi Parody Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Parody""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Parody""}, {""name"": ""Supernatural""}]",,157642,157642.0,7.79,0,,,ja,,TV,TV,,13.0,
30123,Akagami no Shirayuki-hime,Akagami no Shirayuki-hime,TV Drama Fantasy Romance Shoujo 12 episodes,,"[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}, {""name"": ""Shoujo""}]","[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}, {""name"": ""Shoujo""}]",,157551,157551.0,7.93,0,,,ja,,TV,TV,,12.0,
8676,Amagami SS,Amagami SS,TV Comedy Romance School Slice of Life 25 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,157223,157223.0,7.57,0,,,ja,,TV,TV,,25.0,
1698,Nodame Cantabile,Nodame Cantabile,TV Comedy Drama Josei Music Romance Slice of Life 23 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Josei""}, {""name"": ""Music""}, {""name"": ""Romance""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Josei""}, {""name"": ""Music""}, {""name"": ""Romance""}, {""name"": ""Slice of Life""}]",,157025,157025.0,8.46,0,,,ja,,TV,TV,,23.0,
10163,C: The Money of Soul and Possibility Control,C: The Money of Soul and Possibility Control,TV Action Mystery Super Power Thriller 11 episodes,,"[{""name"": ""Action""}, {""name"": ""Mystery""}, {""name"": ""Super Power""}, {""name"": ""Thriller""}]","[{""name"": ""Action""}, {""name"": ""Mystery""}, {""name"": ""Super Power""}, {""name"": ""Thriller""}]",,156853,156853.0,7.44,0,,,ja,,TV,TV,,11.0,
10721,Mawaru Penguindrum,Mawaru Penguindrum,TV Comedy Drama Mystery Psychological 24 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}]",,156689,156689.0,8.08,0,,,ja,,TV,TV,,24.0,
189,Love Hina,Love Hina,TV Comedy Ecchi Harem Romance Shounen Slice of Life 24 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""Shounen""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""Shounen""}, {""name"": ""Slice of Life""}]",,156627,156627.0,7.28,0,,,ja,,TV,TV,,24.0,
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,TV Comedy Harem Romance School 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Comedy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}]",,156116,156116.0,7.32,0,,,ja,,TV,TV,,13.0,
13161,Hagure Yuusha no Aesthetica,Hagure Yuusha no Aesthetica,TV Action Ecchi Fantasy Super Power 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Super Power""}]",,156044,156044.0,7.25,0,,,ja,,TV,TV,,12.0,
23277,Saenai Heroine no Sodatekata,Saenai Heroine no Sodatekata,TV Comedy Ecchi Harem Romance School 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}]",,155795,155795.0,7.69,0,,,ja,,TV,TV,,12.0,
73,Full Metal Panic! The Second Raid,Full Metal Panic! The Second Raid,TV Action Mecha Military 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Military""}]","[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Military""}]",,155340,155340.0,8.06,0,,,ja,,TV,TV,,13.0,
15051,Love Live! School Idol Project,Love Live! School Idol Project,TV Music School Slice of Life 13 episodes,,"[{""name"": ""Music""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Music""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,155281,155281.0,7.7,0,,,ja,,TV,TV,,13.0,
11785,Haiyore! Nyaruko-san,Haiyore! Nyaruko-san,TV Comedy Parody Sci-Fi 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""Sci-Fi""}]",,154595,154595.0,7.25,0,,,ja,,TV,TV,,12.0,
20031,D-Frag!,D-Frag!,TV Comedy Game School Seinen 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Game""}, {""name"": ""School""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""Game""}, {""name"": ""School""}, {""name"": ""Seinen""}]",,154548,154548.0,7.75,0,,,ja,,TV,TV,,12.0,
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",TV Action Adventure Fantasy Military 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Military""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Military""}]",,153501,153501.0,7.97,0,,,ja,,TV,TV,,12.0,
28249,Arslan Senki (TV),Arslan Senki (TV),TV Action Adventure Drama Fantasy Historical Shounen 25 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Shounen""}]",,152811,152811.0,7.88,0,,,ja,,TV,TV,,25.0,
