anime_id,name,english_name,japanese_name,score,genres,primary_genre,type,episodes,aired,start_date,year,premiered,status,producers,licensors,studios,source,duration,duration_minutes,rating,rank,popularity,favorites,scored_by,members
3819,Sasurai no Taiyou,Nozomi In The Sun,さすらいの太陽,6.41,Drama,Drama,TV,26,"Apr 8, 1971 to Sep 30, 1971",1971-04-08,1971.0,spring 1971,Finished Airing,UNKNOWN,UNKNOWN,Mushi Production,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,6845.0,10834,7,410.0,1902
6310,Kinnikuman II Sei: Second Generations,UNKNOWN,キン肉マンII世 second generations,6.42,"Comedy, Sports",Comedy,Movie,1,"Jul 14, 2001",2001-07-14,2001.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Unknown,30 min,30.0,PG-13 - Teens 13 or older,6771.0,11902,0,426.0,1275
12119,Natsu-iro Kiseki,A Summer-Colored Miracle,夏色キセキ,7.02,"Slice of Life, Supernatural",Slice of Life,TV,12,"Apr 6, 2012 to Jun 29, 2012",2012-04-06,2012.0,spring 2012,Finished Airing,"Aniplex, Lantis, Mainichi Broadcasting System, Atelier Musa, MusicRay’n",UNKNOWN,Sunrise,Original,24 min per ep,24.0,PG-13 - Teens 13 or older,3912.0,3161,110,15239.0,42809
53540,Detective Conan Movie 26: Kurogane no Submarine,UNKNOWN,名探偵コナン 黒鉄の魚影 (サブマリン),7.56,Mystery,Mystery,Movie,1,"Apr 14, 2023",2023-04-14,2023.0,UNKNOWN,Finished Airing,"Shogakukan-Shueisha Productions, Yomiuri Telecasting, Toho, Nippon Television Network, Shogakukan",UNKNOWN,TMS Entertainment,Manga,1 hr 49 min,109.0,PG-13 - Teens 13 or older,1490.0,7349,40,433.0,6178
33658,Girls & Panzer: Kore ga Hontou no Anzio-sen desu! - Fushou Akiyama Yukari no Sensha Kouza,UNKNOWN,ガールズ&パンツァー これが本当のアンツィオ戦です！ 不肖･秋山優花里の戦車講座～イタリア戦車編～,6.86,UNKNOWN,,Special,1,"Jul 25, 2014",2014-07-25,2014.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,13 min,13.0,PG-13 - Teens 13 or older,4572.0,8343,1,1293.0,4492
33338,One Piece: Heart of Gold,One Piece: Heart of Gold,ワンピース ～ハートオブ ゴールド～,7.5,"Action, Adventure, Comedy, Drama, Fantasy",Action,Special,1,"Jul 16, 2016",2016-07-16,2016.0,UNKNOWN,Finished Airing,UNKNOWN,Funimation,Toei Animation,Manga,1 hr 44 min,104.0,PG-13 - Teens 13 or older,1722.0,2402,48,38071.0,70577
10528,Duel Masters Cross Shock,UNKNOWN,デュエル・マスターズ クロスショック,6.09,"Action, Adventure, Comedy, Fantasy",Action,TV,50,"Apr 3, 2010 to Mar 26, 2011",2010-04-03,2010.0,spring 2010,Finished Airing,"Shogakukan-Shueisha Productions, Asahi Broadcasting",UNKNOWN,Shogakukan Music & Digital Entertainment,Original,10 min per ep,10.0,PG-13 - Teens 13 or older,8398.0,10504,1,701.0,2110
53766,Jantama Pong☆ Special,Mahjong Soul Pon☆ Special,じゃんたま PONG☆,5.87,Comedy,Comedy,Special,1,"Oct 26, 2022",2022-10-26,2022.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Scooter Films,Game,2 min,2.0,PG-13 - Teens 13 or older,9410.0,13191,0,279.0,844
20365,Another: Misaki Mei - Shizukani,Another: Misaki Mei - Shizukani,しずかに Another 見崎鳴,6.13,UNKNOWN,,Music,1,"Mar 29, 2013",2013-03-29,2013.0,UNKNOWN,Finished Airing,Lantis,Sentai Filmworks,P.A. Works,Novel,4 min,4.0,G - All Ages,12702.0,4175,37,12300.0,24545
51663,Pandemic,UNKNOWN,パンデミック,5.04,Hentai,Hentai,OVA,1,"Jun 24, 2022 to ?",2022-06-24,2022.0,UNKNOWN,Currently Airing,Mousou Jitsugen Media,UNKNOWN,UNKNOWN,Manga,20 min,20.0,Rx - Hentai,12702.0,10373,7,706.0,2203
40363,RoboCop,UNKNOWN,RoboCop,4.64,Avant Garde,Avant Garde,Music,1,"May 15, 2019",2019-05-15,2019.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,2 min,2.0,G - All Ages,12702.0,16637,0,197.0,344
30543,Rasen Sokou no Dystopia,UNKNOWN,螺旋遡行のディストピア,5.94,Hentai,Hentai,OVA,2,"Jun 26, 2015 to Nov 27, 2015",2015-06-26,2015.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,PoRO,Visual novel,29 min per ep,29.0,Rx - Hentai,12702.0,7895,7,1731.0,5194
10549,Precure All Stars GoGo Dream Live!,UNKNOWN,ちょ～短編 プリキュアオールスターズ GoGoドリームライブ!,6.84,"Action, Fantasy",Action,Special,1,"Nov 8, 2008",2008-11-08,2008.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Original,5 min,5.0,G - All Ages,4674.0,8633,5,1542.0,4037
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,UNKNOWN,夏色キセキ ～15回目のナツヤスミ～,6.76,Slice of Life,Slice of Life,OVA,1,"Aug 29, 2012",2012-08-29,2012.0,UNKNOWN,Finished Airing,"Aniplex, Lantis, Mainichi Broadcasting System",UNKNOWN,Sunrise,Unknown,7 min,7.0,PG-13 - Teens 13 or older,5027.0,6816,3,4068.0,7445
39095,Aishiteru (2010),UNKNOWN,アイシテル,5.19,Romance,Romance,Music,1,"Jul 11, 2010",2010-07-11,2010.0,UNKNOWN,Finished Airing,Avex Entertainment,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,16023,0,226.0,390
30863,Usalullaby,UNKNOWN,USALULLABY,4.38,Avant Garde,Avant Garde,Movie,1,2013,2013-01-01,2013.0,UNKNOWN,Finished Airing,Geidai Animation,UNKNOWN,UNKNOWN,Original,5 min,5.0,G - All Ages,12533.0,13779,0,363.0,707
6941,Toriko: Jump Super Anime Tour 2009 Special,UNKNOWN,トリコ,6.96,"Action, Adventure, Comedy, Gourmet",Action,Special,1,"Oct 12, 2009",2009-10-12,2009.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,ufotable,Manga,27 min,27.0,PG-13 - Teens 13 or older,4162.0,6647,9,3786.0,7991
34318,Mekakucity V's,Mekakucity V's,Mekakucity V's,7.33,"Romance, Supernatural",Romance,Music,4,"Jan 1, 2014",2014-01-01,2014.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Music,4 min per ep,4.0,PG-13 - Teens 13 or older,12702.0,7487,18,2058.0,5875
2529,Princess Minerva,UNKNOWN,プリンセス ミネルバ,5.44,"Adventure, Comedy, Fantasy",Adventure,OVA,1,"May 1, 1995",1995-05-01,1995.0,UNKNOWN,Finished Airing,Group TAC,ADV Films,UNKNOWN,Game,44 min,44.0,R+ - Mild Nudity,10962.0,10544,1,796.0,2081
8705,Phantom: Requiem for the Phantom Picture Drama,UNKNOWN,Phantom 〜Requiem for the Phantom〜 ピクチャー・ドラマ,6.48,Comedy,Comedy,Special,9,"Jul 24, 2009 to Feb 25, 2010",2009-07-24,2009.0,UNKNOWN,Finished Airing,Genco,Funimation,Bee Train,Visual novel,6 min per ep,6.0,R+ - Mild Nudity,6487.0,6710,15,2014.0,7768
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,UNKNOWN,劇場版とある魔術の禁書目録たん-エンデュミオンの奇蹟-があったりなかったり,7.07,"Action, Sci-Fi",Action,Special,1,"Aug 28, 2013",2013-08-28,2013.0,UNKNOWN,Finished Airing,Geneon Universal Entertainment,UNKNOWN,J.C.Staff,Light novel,12 min,12.0,PG-13 - Teens 13 or older,3646.0,4171,17,10345.0,24592
32613,Elsword: El-ui Yeoin,UNKNOWN,엘소드 엘의 여인,5.91,"Action, Fantasy",Action,ONA,12,"Dec 10, 2016 to Jan 5, 2018",2016-12-10,2016.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,DR Movie,Game,13 min per ep,13.0,PG-13 - Teens 13 or older,9227.0,4283,78,5469.0,23240
54340,Li Shi Zhentan Shiwusuo: A Day in Lungmen - Once Upon a Time in Lungmen,Lee's Detective Agency: Once Upon a Time in Lungmen,鲤氏侦探事务所 Once Upon a Time in Lungmen,5.67,"Comedy, Mystery",Comedy,ONA,1,"Jan 27, 2023",2023-01-27,2023.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Gravity Well,Game,5 min,5.0,PG-13 - Teens 13 or older,10189.0,12768,1,356.0,961
33291,Pinkerton,UNKNOWN,PINKERTON,6.58,Hentai,Hentai,OVA,3,"Jul 22, 2016 to Feb 24, 2017",2016-07-22,2016.0,UNKNOWN,Finished Airing,Mediabank,UNKNOWN,Queen Bee,Manga,22 min per ep,22.0,Rx - Hentai,12702.0,6335,36,3052.0,8959
36182,Abstract feat. Alkama,Abstract feat. Alkama,个乃ち七允ムく七 (Abstract) feat. Alkama,4.93,Avant Garde,Avant Garde,Movie,1,"Aug 19, 2017",2017-08-19,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,2 min,2.0,G - All Ages,12046.0,13631,0,349.0,740
20965,Wonder Garden,UNKNOWN,WONDER GARDEN,6.35,Fantasy,Fantasy,ONA,1,"Oct 19, 2013",2013-10-19,2013.0,UNKNOWN,Finished Airing,UNKNOWN,Sentai Filmworks,Studio Colorido,Original,4 min,4.0,PG - Children,7146.0,6780,4,4338.0,7575
1793,Kaze no Na wa Amnesia,A Wind Named Amnesia,風の名はアムネジア,6.31,"Action, Avant Garde, Drama, Sci-Fi",Action,Movie,1,"Dec 22, 1990",1990-12-22,1990.0,UNKNOWN,Finished Airing,Japan Home Video,"Central Park Media, Discotek Media",Madhouse,Light novel,1 hr 20 min,80.0,R+ - Mild Nudity,7308.0,4706,47,7648.0,18777
30230,Diamond no Ace: Second Season,Ace of Diamond: Second Season,ダイヤのA[エース]～Second Season～,8.3,Sports,Sports,TV,51,"Apr 6, 2015 to Mar 28, 2016",2015-04-06,2015.0,spring 2015,Finished Airing,"TV Tokyo, Sotsu, Pony Canyon, Kodansha, AT-X",UNKNOWN,"Production I.G, Madhouse",Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,241.0,1570,1054,73353.0,132275
41202,"Kokoro Magic ""A to Z""",UNKNOWN,"KOKORO Magic ""A to Z""",7.05,UNKNOWN,,Music,1,"Oct 30, 2019",2019-10-30,2019.0,UNKNOWN,Finished Airing,Lantis,UNKNOWN,Sunrise,Other,5 min,5.0,G - All Ages,12702.0,9115,3,1552.0,3381
37096,Puzzle & Dragon,Puzzle & Dragon,パズドラ,5.74,UNKNOWN,,TV,1,"Apr 2, 2018 to ?",2018-04-02,2018.0,spring 2018,Currently Airing,Akatsuki,UNKNOWN,Pierrot,Game,24 min,24.0,PG - Children,9910.0,11600,6,123.0,1425
33363,"""Eiyuu"" Kaitai",Eiyu Kaitai,「英雄」解体,5.87,"Comedy, Drama",Comedy,OVA,1,"Nov 23, 2016",2016-11-23,2016.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Zexcs,Light novel,27 min,27.0,PG-13 - Teens 13 or older,9392.0,8048,3,2099.0,4950
302,Mirai Shounen Conan,Future Boy Conan,未来少年コナン,8.1,"Adventure, Drama, Sci-Fi",Adventure,TV,26,"Apr 4, 1978 to Oct 31, 1978",1978-04-04,1978.0,spring 1978,Finished Airing,UNKNOWN,GKIDS,Nippon Animation,Novel,29 min per ep,29.0,PG-13 - Teens 13 or older,463.0,2978,565,16059.0,47570
20547,Top wo Nerae 2! Kagaku Kouza,UNKNOWN,トップをねらえ２！科学講座,5.4,Sci-Fi,Sci-Fi,Special,3,"Jun 22, 2012",2012-06-22,2012.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Gainax,Original,3 min per ep,3.0,PG-13 - Teens 13 or older,11094.0,10850,0,546.0,1895
32768,Revenge of Green Mutant,UNKNOWN,REVENGE OF GREENMUTANT,5.21,UNKNOWN,,Music,1,"Oct 26, 2011",2011-10-26,2011.0,UNKNOWN,Finished Airing,Space Shower Music,UNKNOWN,UNKNOWN,Music,3 min,3.0,PG-13 - Teens 13 or older,12702.0,16389,0,180.0,362
40983,Hakushon Daimaou 2020,Genie Family 2020,ハクション大魔王2020,5.96,"Comedy, Fantasy",Comedy,TV,20,"Apr 11, 2020 to Sep 26, 2020",2020-04-11,2020.0,spring 2020,Finished Airing,Yomiuri Telecasting,UNKNOWN,"Nippon Animation, Tatsunoko Production",Original,24 min per ep,24.0,G - All Ages,9022.0,12791,1,223.0,954
21409,The iDOLM@STER Cinderella Girls 2-shuunen Kinen PV,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,アイドルマスター シンデレラガールズ ２周年記念ＰＶ,6.86,UNKNOWN,,Music,1,"Nov 28, 2013",2013-11-28,2013.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,A-1 Pictures,Game,2 min,2.0,PG-13 - Teens 13 or older,12702.0,8445,0,1563.0,4333
1176,Unkai no Meikyuu Zeguy,Mask of Zeguy,雲界の迷宮ZEGUY,5.66,"Action, Adventure, Fantasy",Action,OVA,2,"Mar 21, 1993 to May 21, 1993",1993-03-21,1993.0,UNKNOWN,Finished Airing,UNKNOWN,Central Park Media,KSS,Original,36 min per ep,36.0,R - 17+ (violence & profanity),10215.0,10372,0,700.0,2200
2787,Shakugan no Shana II (Second),Shakugan no Shana: Season II,灼眼のシャナII –Second–,7.56,"Action, Drama, Fantasy, Romance",Action,TV,24,"Oct 5, 2007 to Mar 28, 2008",2007-10-05,2007.0,fall 2007,Finished Airing,"Geneon Universal Entertainment, ASCII Media Works",Funimation,J.C.Staff,Light novel,24 min per ep,24.0,PG-13 - Teens 13 or older,1520.0,736,994,169671.0,303010
38670,Actors: Songs Connection,UNKNOWN,ACTORS -Songs Connection-,6.29,UNKNOWN,,TV,12,"Oct 6, 2019 to Dec 22, 2019",2019-10-06,2019.0,fall 2019,Finished Airing,"Sotsu, Pony Canyon, AT-X, Nippon Television Network, Tokyo MX, JY Animation",Funimation,Drive,Music,23 min per ep,23.0,PG-13 - Teens 13 or older,7436.0,4832,74,5393.0,17619
18273,Heungnyong Wang gwa Bihodongja,Thunder Prince,흑룡왕과 비호동자,4.97,"Action, Adventure",Action,Movie,1,"Dec 21, 1982",1982-12-21,1982.0,UNKNOWN,Finished Airing,Adda Audio Visual Ltd.,UNKNOWN,UNKNOWN,Unknown,1 hr 10 min,70.0,PG - Children,11997.0,15159,1,158.0,473
2202,Waga Seishun no Arcadia,Captain Harlock: Arcadia of my Youth,わが青春のアルカディア,7.49,"Action, Adventure, Drama, Sci-Fi",Action,Movie,1,"Jul 28, 1982",1982-07-28,1982.0,UNKNOWN,Finished Airing,UNKNOWN,"AnimEigo, Discotek Media",Toei Animation,Unknown,2 hr 10 min,130.0,PG-13 - Teens 13 or older,1730.0,5953,89,4274.0,10376
42825,Project Scard: Praeter no Kizu,Scar on the Praeter,PROJECT SCARD プレイタの傷,5.87,Action,Action,TV,13,"Jan 9, 2021 to Apr 3, 2021",2021-01-09,2021.0,winter 2021,Finished Airing,"Frontier Works, Glovision",Funimation,GoHands,Mixed media,23 min per ep,23.0,PG-13 - Teens 13 or older,9426.0,3646,133,7900.0,32545
45596,Kindan Joshi,UNKNOWN,禁男女子,4.92,"Comedy, Romance",Comedy,TV,5,"Dec 29, 2020 to Jan 3, 2021",2020-12-29,2020.0,winter 2021,Finished Airing,"Bandai, Chukyo TV Broadcasting, FIREBUG",UNKNOWN,UNKNOWN,Original,5 min per ep,5.0,PG-13 - Teens 13 or older,12067.0,13781,4,129.0,705
36712,Mighty Thor: Battle Royale,UNKNOWN,マイティ・ソー バトルロイヤル,4.99,Fantasy,Fantasy,ONA,1,"Oct 29, 2017",2017-10-29,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Other,2 min,2.0,G - All Ages,11971.0,15900,2,157.0,399
1696,Murder Princess,Murder Princess,マーダープリンセス,6.98,"Action, Adventure, Fantasy",Action,OVA,6,"Mar 28, 2007 to Aug 29, 2007",2007-03-28,2007.0,UNKNOWN,Finished Airing,Marvelous,Funimation,Bee Train,Manga,24 min per ep,24.0,R - 17+ (violence & profanity),4073.0,2726,158,28674.0,56646
974,Dead Leaves,Dead Leaves,デッド　リーブス,7.21,"Action, Comedy, Sci-Fi",Action,Movie,1,"Jan 16, 2004",2004-01-16,2004.0,UNKNOWN,Finished Airing,UNKNOWN,Manga Entertainment,Production I.G,Original,52 min,52.0,R+ - Mild Nudity,2987.0,2070,617,40235.0,90398
466,One Piece: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,ワンピース 倒せ！海賊ギャンザック,6.7,"Action, Adventure, Fantasy",Action,OVA,1,"Jul 26, 1998",1998-07-26,1998.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Production I.G,Manga,28 min,28.0,PG - Children,5317.0,3399,10,19814.0,37650
29803,Overlord,Overlord,オーバーロード,7.91,"Action, Adventure, Fantasy",Action,TV,13,"Jul 7, 2015 to Sep 29, 2015",2015-07-07,2015.0,summer 2015,Finished Airing,"AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa",Funimation,Madhouse,Light novel,24 min per ep,24.0,R - 17+ (violence & profanity),715.0,67,25126,901412.0,1510995
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Tomorrow Will Become Better!: Half a Sweet Potato,あした元気にな～れ!～半分のさつまいも～,6.32,Drama,Drama,Movie,1,"Jun 30, 2005",2005-06-30,2005.0,UNKNOWN,Finished Airing,"AYCO, Studio Kelmadick",UNKNOWN,UNKNOWN,Novel,1 hr 29 min,89.0,UNKNOWN,7260.0,12891,1,157.0,921
4653,Shakkin Shimai,Debt Sisters,借金姉妹,5.96,Hentai,Hentai,OVA,2,"Oct 25, 2007 to Mar 25, 2008",2007-10-25,2007.0,UNKNOWN,Finished Airing,"MS Pictures, BOOTLEG",Kitty Media,Blue Cat,Visual novel,33 min per ep,33.0,Rx - Hentai,12702.0,8452,7,1378.0,4325
38291,Bobunemimimmi Specials,Bobunemimimmi Collection,ボブネミミッミ,5.65,"Avant Garde, Comedy",Avant Garde,Special,2,"Sep 15, 2018",2018-09-15,2018.0,UNKNOWN,Finished Airing,AC-Bu,UNKNOWN,UNKNOWN,4-koma manga,1 min per ep,1.0,PG-13 - Teens 13 or older,10280.0,9655,5,774.0,2810
419,Samurai Deeper Kyou,Samurai Deeper Kyo,SAMURAI DEEPER KYO,6.9,"Adventure, Comedy, Supernatural",Adventure,TV,26,"Jul 2, 2002 to Dec 24, 2002",2002-07-02,2002.0,summer 2002,Finished Airing,Starchild Records,"Media Blasters, NYAV Post",Studio Deen,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,4400.0,2756,199,26186.0,55226
1825,Hadashi no Gen 2,Barefoot Gen 2,はだしのゲン　２,7.34,Drama,Drama,Movie,1,"Jun 14, 1986",1986-06-14,1986.0,UNKNOWN,Finished Airing,GEN Productions,"Discotek Media, Geneon Entertainment USA",Madhouse,Manga,1 hr 26 min,86.0,PG-13 - Teens 13 or older,2323.0,5490,21,5541.0,12703
40438,Obsolete,Obsolete,OBSOLETE,5.88,UNKNOWN,,ONA,12,"Dec 3, 2019 to Dec 1, 2020",2019-12-03,2019.0,UNKNOWN,Finished Airing,"Nitroplus, Good Smile Company, Bandai Namco Arts, Bandai Namco Online",Sentai Filmworks,Buemon,Original,13 min per ep,13.0,PG-13 - Teens 13 or older,9374.0,7363,13,1865.0,6131
41521,WIXOSS Diva(A)Live,UNKNOWN,WIXOSS DIVA(A)LIVE（ウィクロス ディーヴァアライブ）,5.58,UNKNOWN,,TV,12,"Jan 9, 2021 to Mar 27, 2021",2021-01-09,2021.0,winter 2021,Finished Airing,UNKNOWN,UNKNOWN,J.C.Staff,Card game,23 min per ep,23.0,PG-13 - Teens 13 or older,10538.0,5990,20,3081.0,10222
36395,Ichiendama no Tabigarasu,UNKNOWN,一円玉の旅がらす,5.09,Adventure,Adventure,Music,1,"Feb 2, 1990",1990-02-02,1990.0,UNKNOWN,Finished Airing,NHK,UNKNOWN,UNKNOWN,Original,2 min,2.0,G - All Ages,12702.0,17152,0,149.0,308
61,D.N.Angel,D.N.Angel,Ｄ・Ｎ・ＡＮＧＥＬ,7.17,"Action, Comedy, Fantasy, Romance",Action,TV,26,"Apr 3, 2003 to Sep 25, 2003",2003-04-03,2003.0,spring 2003,Finished Airing,Kadokawa Shoten,"ADV Films, Discotek Media",Xebec,Manga,23 min per ep,23.0,PG-13 - Teens 13 or older,3180.0,1211,1257,98061.0,182259
2044,Mahou no Tenshi Creamy Mami,Magical Angel Creamy Mami,魔法の天使 クリィミーマミ,7.32,"Comedy, Fantasy, Romance, Sci-Fi",Comedy,TV,52,"Jul 1, 1983 to Jun 29, 1984",1983-07-01,1983.0,summer 1983,Finished Airing,Kodansha,UNKNOWN,Pierrot,Original,24 min per ep,24.0,G - All Ages,2431.0,5247,158,4000.0,14098
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,Tower of Druaga: The Aegis of Uruk - Jil's Adventure,ドルアーガの塔 〜the Aegis of URUK〜 「ジルの冒険」,7.08,"Adventure, Fantasy",Adventure,Special,1,"Apr 4, 2008",2008-04-04,2008.0,UNKNOWN,Finished Airing,UNKNOWN,Funimation,Gonzo,Game,24 min,24.0,PG-13 - Teens 13 or older,3619.0,5145,9,6645.0,14899
4908,Bihada Ichizoku,UNKNOWN,美肌一族,5.72,Drama,Drama,TV,12,"Oct 7, 2008 to Dec 23, 2008",2008-10-07,2008.0,fall 2008,Finished Airing,"Omnibus Japan, Sony Music Entertainment",UNKNOWN,UNKNOWN,Original,8 min per ep,8.0,PG-13 - Teens 13 or older,9997.0,8172,4,1469.0,4782
48570,"Rainbow Finder: Tokimeki wa, Sugu Soba ni.",UNKNOWN,レインボーファインダー ～ときめきは、すぐそばに。～,5.93,"Romance, Slice of Life",Romance,ONA,3,"Jan 24, 2021 to Mar 24, 2021",2021-01-24,2021.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,The Answer Studio,Original,1 min per ep,1.0,PG-13 - Teens 13 or older,9168.0,14265,0,130.0,603
960,Shin Chou Kyou Ryo: Condor Hero II,Legend of the Condor Hero II,神鵰俠侶 II 襄陽風雲,7.22,"Adventure, Drama, Romance",Adventure,TV,26,"Jan 30, 2005 to Sep 2, 2006",2005-01-30,2005.0,winter 2005,Finished Airing,Jade Animation,UNKNOWN,Nippon Animation,Novel,20 min per ep,20.0,PG-13 - Teens 13 or older,2957.0,8773,1,1482.0,3824
36766,Nothing's Gonna Change,UNKNOWN,Nothing’s Gonna Change,4.72,Sci-Fi,Sci-Fi,Music,1,1999,1999-01-01,1999.0,UNKNOWN,Finished Airing,Ki/oon Music,UNKNOWN,pH Studio,Music,3 min,3.0,G - All Ages,12702.0,16079,0,225.0,385
11087,Awake,UNKNOWN,AWAKE,5.04,"Action, Sci-Fi",Action,Special,2,"Aug 16, 1984 to 1987",1984-08-16,1984.0,UNKNOWN,Finished Airing,Studio AWAKE,UNKNOWN,UNKNOWN,Original,3 min per ep,3.0,R+ - Mild Nudity,11885.0,12477,1,425.0,1048
36796,Owarimonogatari 2nd Season Recaps,Owarimonogatari Second Season Recaps,終わりに向かう物語; 阿良々木暦ノ物語,7.8,"Comedy, Mystery, Supernatural",Comedy,Special,2,"Aug 12, 2017 to Aug 13, 2017",2017-08-12,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Shaft,Light novel,25 min per ep,25.0,R - 17+ (violence & profanity),925.0,4148,42,8879.0,25072
19843,Tamagotchi! Miracle Friends,UNKNOWN,たまごっち！～みらくるフレンズ～,5.97,"Comedy, Fantasy",Comedy,TV,29,"Sep 5, 2013 to Mar 27, 2014",2013-09-05,2013.0,fall 2013,Finished Airing,UNKNOWN,UNKNOWN,OLM,Unknown,23 min per ep,23.0,G - All Ages,8994.0,14042,1,123.0,642
5590,Itoshi no Kotodama,UNKNOWN,愛しの言霊,5.46,Hentai,Hentai,OVA,2,"Jul 26, 2002 to Oct 25, 2002",2002-07-26,2002.0,UNKNOWN,Finished Airing,Pink Pineapple,UNKNOWN,Dream Entertainment,Visual novel,30 min per ep,30.0,Rx - Hentai,12702.0,11694,1,418.0,1378
41587,Boku no Hero Academia 5th Season,My Hero Academia Season 5,僕のヒーローアカデミア,7.39,Action,Action,TV,25,"Mar 27, 2021 to Sep 25, 2021",2021-03-27,2021.0,spring 2021,Finished Airing,"Dentsu, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Funimation,Bones,Manga,23 min per ep,23.0,PG-13 - Teens 13 or older,2121.0,125,10087,541804.0,1095554
8964,Stitch!: Zutto Saikou no Tomodachi,Stitch: Season 3,スティッチ！～ずっと最高のトモダチ～,5.96,"Adventure, Comedy",Adventure,TV,29,"Jul 6, 2010 to Mar 8, 2011",2010-07-06,2010.0,summer 2010,Finished Airing,UNKNOWN,UNKNOWN,Shin-Ei Animation,Unknown,25 min per ep,25.0,PG - Children,9040.0,10234,4,743.0,2301
161,Peace Maker Kurogane,Peace Maker Kurogane,PEACE MAKER 鐵,7.3,"Action, Comedy",Action,TV,24,"Oct 8, 2003 to Mar 24, 2004",2003-10-08,2003.0,fall 2003,Finished Airing,"GDH, TV Asahi, Imagica","ADV Films, Funimation",Gonzo,Manga,24 min per ep,24.0,R - 17+ (violence & profanity),2512.0,2723,276,23052.0,56677
1988,Himawari!!,Himawari Too!!,ひまわりっ！！,6.46,"Comedy, Romance",Comedy,TV,13,"Jan 7, 2007 to Apr 1, 2007",2007-01-07,2007.0,winter 2007,Finished Airing,"Starchild Records, Tohokushinsha Film Corporation",Maiden Japan,Arms,Original,25 min per ep,25.0,PG-13 - Teens 13 or older,6588.0,5800,5,3605.0,11038
3874,Ashita e Free Kick,UNKNOWN,あしたへフリーキック,6.41,Sports,Sports,TV,52,"Apr 14, 1992 to Apr 24, 1993",1992-04-14,1992.0,spring 1992,Finished Airing,Ashi Productions,UNKNOWN,Production Reed,Original,23 min per ep,23.0,PG-13 - Teens 13 or older,6807.0,10412,5,736.0,2179
41341,Sword Art Online: Alicization - War of Underworld Recap,Sword Art Online: Alicization - War of Underworld Reminiscence,「アリシゼーションWoU」1stクール総集編,6.89,"Action, Adventure, Fantasy",Action,Special,1,"Jul 4, 2020",2020-07-04,2020.0,UNKNOWN,Finished Airing,Egg Firm,UNKNOWN,A-1 Pictures,Light novel,24 min,24.0,PG-13 - Teens 13 or older,4407.0,3814,60,9820.0,29948
2388,Tachiguishi Retsuden,UNKNOWN,立喰師列伝,5.3,"Comedy, Gourmet",Comedy,Movie,1,"Apr 8, 2006",2006-04-08,2006.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Production I.G,Original,1 hr 44 min,104.0,PG-13 - Teens 13 or older,11339.0,11988,2,272.0,1235
41383,Obake Zukan,UNKNOWN,おばけずかん,5.6,"Comedy, Fantasy, Supernatural",Comedy,TV,39,"Jul 1, 2020 to Mar 31, 2021",2020-07-01,2020.0,summer 2020,Finished Airing,UNKNOWN,UNKNOWN,Fanworks,Picture book,2 min per ep,2.0,PG - Children,10465.0,13847,1,149.0,689
