id,title,budget,revenue,runtime,popularity,release_date,original_language,status,genres
161,Peace Maker Kurogane,24,56677,24.0,276.0,2003-10-08,ja,TV,"Action, Comedy"
1988,Himawari Too!!,13,11038,25.0,5.0,2007-01-07,ja,TV,"Comedy, Romance"
3874,Ashita e Free Kick,52,2179,23.0,5.0,1992-04-14,ja,TV,Sports
41341,Sword Art Online: Alicization - War of Underworld Reminiscence,1,29948,24.0,60.0,2020-07-04,ja,Special,"Action, Adventure, Fantasy"
2388,Tachiguishi Retsuden,1,1235,104.0,2.0,2006-04-08,ja,Movie,"Comedy, Gourmet"
41383,Obake Zukan,39,689,2.0,1.0,2020-07-01,ja,TV,"Comedy, Fantasy, Supernatural"
38157,Circlet Princess,12,17078,24.0,26.0,2019-01-08,ja,TV,"Sci-Fi, Sports"
21703,Pokemon XY: New Year Special,1,5565,48.0,0.0,2013-12-31,ja,Special,"Action, Adventure, Comedy, Fantasy"
49154,High Card,12,83700,23.0,407.0,2023-01-09,ja,TV,"Action, Fantasy"
37792,Hanasu na★,1,615,0.2,0.0,2018-04-01,ja,Special,Avant Garde
10905,La croisée dans un labyrinthe étranger Picture Drama,6,3943,6.0,0.0,2011-10-26,ja,Special,Slice of Life
29902,A Play,1,750,6.0,0.0,2009-01-01,ja,Music,Avant Garde
31669,Takamiya Nasuno desu! Teekyuu Spin-off Special,1,2725,1.0,0.0,2015-08-28,ja,Special,Comedy
8041,Hermit Village,23,1070,15.0,2.0,1963-09-04,ja,TV,"Comedy, Ecchi"
6837,Hyoei and Heibei's Tengu Hunt,1,1266,8.0,0.0,1934-06-26,ja,Movie,Comedy
36106,Attack on Titan: Lost Girls,3,291631,25.0,540.0,2017-12-08,ja,OVA,"Action, Drama"
8487,Legend of the Millennium Dragon,1,14131,98.0,20.0,2011-04-29,ja,Movie,"Action, Award Winning, Supernatural"
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,1,5090,18.0,10.0,2012-03-23,ja,OVA,Hentai
29555,Kinken Chochiku Shiobara Tasuke,1,451,9.0,0.0,1925-01-01,ja,Movie,UNKNOWN
6324,Omamori Himari,12,236328,24.0,741.0,2010-01-07,ja,TV,"Action, Comedy, Romance, Supernatural, Ecchi"
29,Zipang,26,21391,24.0,180.0,2004-10-08,ja,TV,"Action, Drama, Sci-Fi"
12659,Nisoku Hokou,1,2072,3.0,4.0,2010-04-21,ja,Music,UNKNOWN
38211,Cinderella Girls Gekijou 3rd Season Specials,3,1363,3.0,0.0,2018-08-24,ja,Special,"Comedy, Slice of Life"
34615,Usakame Special,1,2592,3.0,0.0,2016-08-26,ja,Special,"Comedy, Sports"
6909,Jungle Emperor Leo,1,2348,106.0,2.0,2009-09-05,ja,Special,Adventure
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,1,2216,24.0,1.0,2020-01-24,ja,ONA,Hentai
12485,Gregory Horror Show: The Bloody Karte,12,1230,3.0,0.0,2001-04-07,ja,Special,"Comedy, Horror, Mystery, Supernatural"
1481,"Urusei Yatsura: Haru da, Tobidase!",1,5091,44.0,4.0,1982-03-31,ja,Special,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi"
6582,Tentai Senshi Sunred 2nd Season,26,7865,13.0,26.0,2009-10-03,ja,TV,Comedy
37300,The Adventures of Little Carp,52,372,28.0,1.0,2007-06-01,ja,TV,"Adventure, Fantasy"
45108,One of Us,1,249,2.0,1.0,2020-10-19,ja,Music,UNKNOWN
2716,Urayasu Tekkin Kazoku,32,2121,7.0,13.0,1998-07-01,ja,TV,Comedy
9733,The TV Show,1,3754,3.0,3.0,2009-01-01,ja,Music,UNKNOWN
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,1,102585,27.0,60.0,2013-08-12,ja,OVA,"Comedy, Romance"
876,Street Fighter II: The Animated Series,29,26691,24.0,106.0,1995-04-10,ja,TV,"Action, Adventure, Drama, Mystery"
29681,Phenakistoscope,1,527,3.0,0.0,1975-01-01,ja,Movie,Avant Garde
10568,Heaven's Memo Pad,12,234298,26.0,781.0,2011-07-02,ja,TV,Mystery
41612,Oshougatsuda yo! Pokemon Special!,1,587,90.0,0.0,1999-01-01,ja,Special,"Action, Adventure, Comedy, Fantasy"
51265,My Life as Inukai-san's Dog.,12,99122,12.0,627.0,2023-01-07,ja,TV,"Comedy, Ecchi"
51299,"Ore, Tsushima x Na Mo Naki Nezumi",2,350,2.0,0.0,2022-02-01,ja,ONA,"Comedy, Slice of Life"
360,Legend of Himiko,12,5994,23.0,3.0,1999-01-07,ja,TV,"Adventure, Drama, Fantasy, Supernatural"
24645,Ai Shoujo Pollyanna Story Specials,2,611,45.0,2.0,2001-04-01,ja,Special,"Drama, Slice of Life"
9547,The Story of Heidi,1,5454,107.0,9.0,1979-03-17,ja,Movie,Drama
45567,Gekidan Nanatsu no Taizai,13,5973,2.0,8.0,2020-12-24,ja,ONA,"Comedy, Fantasy, Supernatural"
5477,Gozonji! Gekkou Kamen-kun,25,646,25.0,1.0,1999-10-03,ja,TV,"Comedy, Sci-Fi"
33050,Fate/stay night: Heaven's Feel - III. Spring Song,1,323079,122.0,7724.0,2020-08-15,ja,Movie,"Action, Fantasy, Supernatural"
39113,Lilac,1,4785,5.0,6.0,2018-06-12,ja,Music,UNKNOWN
20235,Tako ni Natta Okaasan,1,831,45.0,3.0,2003-08-15,ja,Special,Drama
11853,Pokémon: Pikachu's Summer Bridge Story,1,5554,20.0,0.0,2011-08-01,ja,Special,"Adventure, Comedy, Fantasy"
39194,Shin Chuuka Ichiban!,12,11343,24.0,10.0,2019-10-12,ja,TV,"Comedy, Gourmet"
1560,Voltage Fighter Gowcaizer,3,4224,30.0,7.0,1996-09-27,ja,OVA,"Action, Sci-Fi, Ecchi"
2558,Little Women II: Jo's Boys,40,6365,25.0,44.0,1993-01-17,ja,TV,"Drama, Slice of Life"
6689,Wife-Swap Diaries,2,5336,27.0,11.0,2009-07-10,ja,OVA,Hentai
42657,Eagle Talon: Golden Spell,12,1166,15.0,3.0,2020-10-05,ja,TV,Comedy
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,1,3430,8.0,0.0,2017-07-08,ja,Movie,"Comedy, Fantasy, Slice of Life"
40569,raison d’etre,1,4384,3.0,14.0,2019-10-11,ja,Music,UNKNOWN
50588,Lord of Planet,60,1062,12.0,10.0,2021-12-28,ja,ONA,"Action, Fantasy"
24259,Meccano,3,561,10.0,1.0,1995-09-01,ja,OVA,"Avant Garde, Comedy, Fantasy, Horror"
23433,Shin Strange+,12,14045,3.0,7.0,2014-07-11,ja,TV,"Comedy, Slice of Life"
3270,IGPX: Immortal Grand Prix,13,19891,23.0,83.0,2005-10-06,ja,TV,"Action, Drama, Sci-Fi"
41764,It's Another Maze There,1,222,4.0,2.0,2017-04-08,ja,Music,UNKNOWN
1908,Lesson XX,1,9344,49.0,12.0,1995-04-07,ja,OVA,"Boys Love, Romance"
38907,The Kind Devil,1,340,25.0,0.0,2018-12-26,ja,ONA,UNKNOWN
3543,A Heat for All Seasons,3,2550,29.0,3.0,1999-07-09,ja,OVA,Hentai
30098,Master Q: Incredible Pet Detective,1,340,80.0,0.0,2003-12-20,ja,Movie,Comedy
2014,You're Under Arrest: Fast & Furious,26,10588,24.0,12.0,2001-04-07,ja,TV,"Action, Comedy"
36868,Toho Cinemas & I Love Snoopy: The Peanuts Movie Collab Logo Eizou,1,403,0.5,1.0,2014-12-01,ja,Movie,Comedy
49760,Zoku Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,2,2425,17.0,4.0,2021-10-15,ja,OVA,Hentai
5332,Library Wars: Situation Love Handicap,1,10107,24.0,3.0,2008-10-01,ja,Special,"Action, Comedy, Drama, Romance"
30262,No Money Omake episodes,4,4940,1.0,5.0,2007-02-09,ja,Special,"Boys Love, Comedy, Romance, Erotica"
2818,Mado King Granzort,41,2525,24.0,15.0,1989-04-07,ja,TV,"Action, Comedy, Fantasy, Sci-Fi"
54022,Saikyou Donbei x Hanma Baki: Saikyou no Dongitsune Genrutsutsu,1,538,2.0,1.0,2022-11-21,ja,Special,Gourmet
940,Inukami!,26,68569,23.0,205.0,2006-04-06,ja,TV,"Comedy, Romance, Supernatural, Ecchi"
53085,Akuyaku Reijou nanode Last Boss wo Kattemimashita Mini,27,992,1.0,1.0,2022-09-17,ja,ONA,"Comedy, Fantasy"
6401,ef: A Tale of Melodies. - Prologue,1,19016,4.0,11.0,2008-05-10,ja,Special,UNKNOWN
51575,Creating World (2020),1,299,4.0,0.0,2020-05-16,ja,Music,UNKNOWN
37711,Love and Lies: Love of a Lifetime/Feelings of Love,1,37402,29.0,32.0,2018-11-16,ja,OVA,"Drama, Romance"
8248,Armored Trooper Votoms: Case; Irvine,1,3019,50.0,2.0,2010-11-06,ja,OVA,"Drama, Sci-Fi"
2729,X²: Double X,1,5346,2.0,5.0,1993-11-21,ja,Music,Drama
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,1,4677,71.0,2.0,2013-03-16,ja,Movie,Action
36278,Cockroach Princess,1,566,1.0,0.0,2015-11-20,ja,ONA,Sci-Fi
3875,Mahoutsukai Sally 2,88,1609,20.0,4.0,1989-10-09,ja,TV,Comedy
27503,Karen Senki,11,11086,11.0,5.0,2014-09-27,ja,ONA,"Action, Sci-Fi"
36789,Golden Time,1,8844,21.0,16.0,2013-12-05,ja,Movie,"Comedy, Fantasy"
50183,Blue Giant,1,10849,120.0,25.0,2023-02-17,ja,Movie,UNKNOWN
34104,Knight's & Magic,13,248925,24.0,948.0,2017-07-02,ja,TV,"Action, Fantasy"
2133,Mari Iyagi,1,3716,78.0,5.0,2002-01-18,ja,Movie,"Drama, Fantasy, Slice of Life"
3160,After School Mania Club,2,3900,28.0,3.0,2003-07-25,ja,OVA,Hentai
555,Steel Angel Kurumi 2,12,11838,15.0,9.0,2001-04-12,ja,TV,"Comedy, Girls Love, Sci-Fi"
5153,Kikou Kai Galient,25,3410,24.0,7.0,1984-10-05,ja,TV,"Action, Fantasy, Sci-Fi"
463,One Piece: The Curse of the Sacred Sword,1,78599,95.0,35.0,2004-03-06,ja,Movie,"Action, Adventure, Fantasy"
9916,Samurai Giants,46,1383,25.0,5.0,1973-10-07,ja,TV,Sports
23639,Kappa Kawatarou,1,501,18.0,0.0,1954-04-01,ja,Movie,Supernatural
37952,Afterlost,12,65378,23.0,54.0,2019-04-07,ja,TV,"Action, Adventure, Drama, Fantasy, Mystery"
11411,Hell Target,1,2445,50.0,9.0,1987-01-21,ja,OVA,"Horror, Sci-Fi"
2024,Yoshimune,24,839,24.0,0.0,2006-04-06,ja,TV,Comedy
33124,Wakuwaku♥Nukegake Daisakusen,1,378,4.0,0.0,2007-04-18,ja,Music,UNKNOWN
32026,Mr. Osomatsu Episode 3.5: Virgin Heroes,1,11575,21.0,5.0,2016-01-29,ja,Special,Comedy
38556,I'm Joybo 2nd Season,12,2007,27.0,3.0,2018-11-09,ja,ONA,"Drama, Romance, Slice of Life"
20033,Miss Monochrome The Animation,13,48766,4.0,52.0,2013-10-02,ja,TV,Comedy
32887,Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side,12,433564,25.0,681.0,2017-04-15,ja,TV,"Action, Adventure, Fantasy"
12579,A Dark Rabbit has Seven Lives Picture Drama,6,6957,11.0,2.0,2011-09-30,ja,Special,"Comedy, Romance, Supernatural, Ecchi"
3422,Like Mother Like Daughter,2,5097,26.0,6.0,2006-06-09,ja,OVA,Hentai
1451,Sword for Truth,1,4490,51.0,2.0,1990-12-28,ja,OVA,"Action, Supernatural, Suspense"
51,Angel Sanctuary,3,48258,29.0,182.0,2000-05-25,ja,OVA,"Action, Drama, Romance, Supernatural"
39610,ACCA: 13-Territory Inspection Department - Regards,1,16224,47.0,20.0,2020-02-14,ja,OVA,"Drama, Fantasy, Mystery"
16798,Ttori wa Zeta Robot,1,665,62.0,0.0,1985-01-17,ja,Movie,"Action, Adventure"
9893,Suite Precure♪,48,15304,24.0,124.0,2011-02-06,ja,TV,"Action, Fantasy"
2273,Mobile Suit Gundam Wing: Endless Waltz,1,58182,94.0,187.0,1998-08-01,ja,Movie,"Action, Drama, Sci-Fi"
52612,Petit! Tokyo Mew Mew New ♡,1,654,1.0,0.0,2022-06-30,ja,ONA,"Comedy, Fantasy"
35286,Henkei Shojo,5,27388,1.0,89.0,2017-03-26,ja,ONA,Sci-Fi
7192,Superdimensional Romanesque Samy: Missing 99,1,1792,58.0,3.0,1986-07-05,ja,OVA,"Action, Sci-Fi"
2555,Little Lord Fauntleroy,43,4341,24.0,14.0,1988-01-10,ja,TV,"Drama, Slice of Life"
30915,Blood Blockade Battlefront: Even These Are the Worst and Best Days Ever,1,39568,24.0,30.0,2015-06-14,ja,Special,"Action, Fantasy"
2267,Red Garden: Dead Girls,1,8024,44.0,9.0,2007-08-08,ja,OVA,Mystery
35388,The Candy Man's Raccoon Dog Dance,1,518,4.0,0.0,1931-01-01,ja,Movie,Comedy
34655,I Was King,1,994,4.0,1.0,2016-12-20,ja,Music,Fantasy
36855,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,24,18417,0.3,35.0,2017-11-17,ja,ONA,Comedy
1055,Blame!,6,30908,6.0,88.0,2003-10-24,ja,ONA,"Action, Sci-Fi"
6748,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,1,6256,23.0,2.0,2009-06-14,ja,Special,Comedy
773,Tenamonya Voyagers,4,4851,30.0,6.0,1999-06-25,ja,OVA,"Adventure, Comedy, Sci-Fi, Ecchi"
40174,Zombie Land Saga Revenge,12,202534,23.0,1486.0,2021-04-08,ja,TV,"Comedy, Supernatural"
12893,Daily Lives of High School Boys Specials,6,132837,3.0,184.0,2012-04-03,ja,Special,Comedy
33102,Nijiiro Days: Houkago Special,1,7958,13.0,5.0,2016-04-03,ja,Special,"Comedy, Romance"
1260,Saint Seiya: Warriors of the Final Holy Battle,1,15999,45.0,17.0,1989-03-18,ja,Movie,"Adventure, Sci-Fi"
31964,My Hero Academia,13,2882333,24.0,53389.0,2016-04-03,ja,TV,Action
34712,Children of the Whales,12,221190,23.0,985.0,2017-10-08,ja,TV,"Drama, Fantasy, Mystery, Sci-Fi"
460,One Piece: Clockwork Island Adventure,1,92874,55.0,34.0,2001-03-03,ja,Movie,"Action, Adventure, Fantasy"
40134,The Ancient Magus' Bride: School Arc PV,1,12637,3.0,19.0,2019-03-10,ja,ONA,Fantasy
41636,Naze Nani Dendrogram,20,650,4.0,0.0,2019-09-27,ja,ONA,Fantasy
55023,Saezuru Doubutsu wa Yarushikanai! Specials,5,325,0.8,0.0,2020-08-28,ja,Special,Comedy
38793,That Time I Got Reincarnated as a Slime OAD,5,215775,23.0,491.0,2019-07-09,ja,OVA,"Action, Adventure, Comedy, Fantasy"
10118,Galaxy Express 999: Journey with Energy Beyond Space and Time,5,901,4.0,1.0,2010-07-24,ja,ONA,"Adventure, Drama, Sci-Fi"
3350,Kininaru Kimochi,4,4277,13.0,11.0,2004-04-29,ja,OVA,Hentai
48707,The Way of the Househusband Part 2,5,141031,18.0,358.0,2021-10-07,ja,ONA,Comedy
8079,Tamala 2010: A Punk Cat in Space OVA,2,1597,17.0,2.0,2007-08-24,ja,OVA,"Avant Garde, Sci-Fi"
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,1,17180,25.0,3.0,2004-01-01,ja,OVA,"Adventure, Mystery"
7955,The Marshmallow Times,52,1083,24.0,10.0,2004-04-04,ja,TV,Slice of Life
7512,Dambo,1,619,5.0,0.0,2004-12-08,ja,Music,Fantasy
7366,Please Save My Earth Movie: From Alice to Rin-kun,1,2320,98.0,4.0,1995-02-01,ja,Movie,"Drama, Romance, Sci-Fi"
31173,Snow White with the Red Hair 2,12,344400,24.0,1685.0,2016-01-12,ja,TV,"Drama, Fantasy, Romance"
51334,New Gods: Yang Jian,1,974,127.0,2.0,2022-08-19,ja,Movie,"Action, Adventure, Fantasy"
38766,ROLL,1,456,0.2,2.0,2014-08-16,ja,ONA,UNKNOWN
40571,Wandering Witch: The Journey of Elaina,12,371417,24.0,3502.0,2020-10-02,ja,TV,"Adventure, Fantasy"
2269,Mobile Suit Gundam SEED Special Edition,3,10517,95.0,12.0,2004-08-27,ja,Special,"Action, Sci-Fi"
38905,Xmas Song,1,343,2.0,1.0,2016-12-09,ja,Music,UNKNOWN
50973,Infinite Blue,1,217,6.0,0.0,2022-02-04,ja,Music,"Avant Garde, Sci-Fi"
36597,Detarame Rock&Roll Theory,1,1269,2.0,1.0,2017-02-13,ja,Music,UNKNOWN
42650,Ame no Chi Special,1,227,4.0,0.0,1997-10-01,ja,Music,UNKNOWN
3474,Push,1,2271,4.0,1.0,1987-08-21,ja,Special,UNKNOWN
5023,Ninpuu Kamui Gaiden,26,2116,25.0,9.0,1969-04-06,ja,TV,"Action, Adventure"
32397,Animated Journey Through Saga Prefecture,4,1987,12.0,2.0,2016-03-12,ja,Movie,Slice of Life
35652,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,13,1235,7.0,3.0,2017-05-31,ja,ONA,"Comedy, Supernatural"
36956,Jewelry The Animation,1,6685,16.0,21.0,2018-01-05,ja,OVA,Hentai
23343,The Two Princes,1,429,26.0,0.0,1996-07-12,ja,Movie,"Fantasy, Slice of Life"
6956,Wagnaria!!,13,422943,24.0,2477.0,2010-04-04,ja,TV,Comedy
37209,The Beauty Blogger,20,5439,20.0,28.0,2018-07-24,ja,ONA,"Drama, Romance"
2934,Shiawase Sou no Okojo-san,51,3335,25.0,5.0,2001-10-02,ja,TV,Comedy
4744,Akane Iro ni Somaru Saka,12,149334,25.0,245.0,2008-10-03,ja,TV,"Comedy, Romance, Ecchi"
53338,Mikage's Diary,1,219,3.0,1.0,2022-09-15,ja,Music,UNKNOWN
46093,The Aquatope on White Sand,24,161462,23.0,1308.0,2021-07-09,ja,TV,"Drama, Slice of Life"
10325,Anal Vampire,2,8368,24.0,37.0,2011-03-11,ja,OVA,Hentai
33795,Mahou Shoujo Nante Mouiidesukara Second Season,12,12849,4.0,4.0,2016-10-05,ja,TV,Comedy
4314,Nanami-chan 2nd Series,16,643,5.0,1.0,2005-06-17,ja,TV,Comedy
7262,Kagirohi: Shaku Kei,2,6302,28.0,11.0,2009-09-25,ja,OVA,Hentai
28827,The Animal Neighborhood Community,1,436,10.0,0.0,1941-01-01,ja,Movie,Comedy
2018,Laughing Target,1,5303,49.0,4.0,1987-03-21,ja,OVA,"Horror, Mystery"
50175,I'm Quitting Heroing,12,265439,23.0,1626.0,2022-04-05,ja,TV,"Action, Adventure, Comedy, Fantasy"
31201,Doraemon the Movie: Nobita and the Birth of Japan 2016,1,5384,104.0,1.0,2016-03-05,ja,Movie,"Adventure, Comedy, Fantasy"
19811,I wanna be!,2,1349,1.0,0.0,2013-07-29,ja,Special,"Comedy, Slice of Life"
33371,Atom: The Beginning,12,30362,25.0,39.0,2017-04-15,ja,TV,"Action, Sci-Fi"
37561,The Girl in Twilight,12,35863,23.0,60.0,2018-10-01,ja,TV,"Action, Sci-Fi"
38805,Holiday Advent Calendar 2018,13,281,0.5,0.0,2018-12-09,ja,ONA,UNKNOWN
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,1,4623,99.0,4.0,1998-04-18,ja,Movie,"Comedy, Slice of Life, Ecchi"
38450,The Founder of Diabolism Season 2,8,98261,24.0,1165.0,2019-08-03,ja,ONA,"Action, Adventure, Drama, Fantasy, Mystery"
487,Girls Bravo: Second Season,13,89686,23.0,125.0,2005-01-27,ja,TV,"Comedy, Fantasy, Romance, Ecchi"
18155,Line Town,50,946,24.0,5.0,2013-04-03,ja,TV,Comedy
39325,Armor Shop for Ladies & Gentlemen Flips the Script,3,8575,5.0,2.0,2019-03-06,ja,ONA,"Comedy, Fantasy, Ecchi"
9970,Floating Material,2,9227,29.0,18.0,2011-02-25,ja,OVA,Hentai
5311,Astroganger,26,1564,24.0,5.0,1972-10-04,ja,TV,"Action, Sci-Fi"
4060,Grimm's Fairy Tale Classics,24,4714,24.0,25.0,1987-10-21,ja,TV,"Adventure, Comedy, Fantasy"
40940,ZENONZARD THE ANIMATION,9,18460,14.0,25.0,2020-01-31,ja,ONA,"Action, Fantasy"
29707,Yume no Ukiyo ni Saitemina,1,2118,4.0,3.0,2015-01-19,ja,Music,UNKNOWN
42984,Gotcha!,1,28427,3.0,225.0,2020-09-29,ja,Music,Fantasy
36922,Orchestra of Smiles!,1,2198,1.0,2.0,2017-03-02,ja,Music,UNKNOWN
34432,Balloon (Music),1,445,3.0,0.0,2012-11-29,ja,Music,UNKNOWN
5547,Naughty College School Girls,1,1035,19.0,0.0,2001-12-21,ja,OVA,Hentai
37755,Golden Travelogue Theater,1,5786,0.4,5.0,2018-04-16,ja,ONA,Comedy
4742,Let's Dance with Papa,16,1340,6.0,5.0,1999-07-05,ja,TV,Comedy
5291,Fist of the North Star: Legend of Kenshiro,1,11022,90.0,23.0,2008-10-11,ja,Movie,UNKNOWN
35499,Teakamamire no Tenshi The Animation,1,3458,25.0,4.0,2017-07-28,ja,OVA,Hentai
20919,Diabolik Lovers Recap,1,25021,15.0,45.0,2013-10-28,ja,Special,UNKNOWN
16706,The World God Only Knows: Goddesses,12,335543,24.0,2044.0,2013-07-09,ja,TV,"Comedy, Romance, Supernatural"
3490,Rayca,1,1670,17.0,2.0,2002-03-05,ja,OVA,Sci-Fi
54029,Scissor Seven: Shadow Fate,10,10996,15.0,93.0,2023-01-18,ja,ONA,"Action, Adventure, Comedy, Drama, Mystery"
11021,Muv-Luv Alternative: Total Eclipse,24,93419,24.0,333.0,2012-07-02,ja,TV,"Action, Sci-Fi"
35971,Onyankopon,12,1647,3.0,1.0,2017-10-06,ja,ONA,Comedy
4427,Fight!! Ramenman,35,1493,23.0,9.0,1988-01-10,ja,TV,"Action, Adventure"
2491,Touch: Sebangou no Nai Ace,1,2447,93.0,0.0,1986-04-12,ja,Movie,"Drama, Romance, Sports"
1429,Lupin III: Swallowtail Tattoo,1,6111,91.0,1.0,2004-07-30,ja,Special,"Action, Adventure, Comedy, Mystery"
1749,Ah! My Buddha Special,1,14621,23.0,1.0,2005-12-21,ja,Special,"Comedy, Romance, Supernatural, Ecchi"
36606,Trust,1,2552,2.0,27.0,2017-05-23,ja,Music,UNKNOWN
38400,Free! Movie 4: The Final Stroke - Zenpen,1,55821,86.0,204.0,2021-09-17,ja,Movie,Sports
17951,Hello Kitty in Snow White,1,758,25.0,2.0,1993-07-21,ja,OVA,Fantasy
35821,Chio's School Road,12,115410,23.0,397.0,2018-07-06,ja,TV,Comedy
31831,Fantasy,1,735,1.0,1.0,2012-01-01,ja,Movie,UNKNOWN
33791,Salaryman Man,1,691,2.0,2.0,2004-11-01,ja,ONA,Comedy
1552,Sunny Ryoko! You Were There in a Dream,1,1208,67.0,2.0,1988-10-01,ja,Movie,"Comedy, Drama, Romance"
37088,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,2,6992,15.0,14.0,2018-02-09,ja,OVA,Hentai
10445,Perfect Day,1,11387,4.0,16.0,2011-02-01,ja,Music,UNKNOWN
51910,Mera Mera,1,892,3.0,5.0,2022-05-17,ja,Music,UNKNOWN
50917,Prima Doll,12,30007,24.0,192.0,2022-07-09,ja,TV,"Sci-Fi, Slice of Life"
30164,Chiisana Kinomi (1995),1,313,2.0,0.0,1995-10-02,ja,Music,UNKNOWN
4411,Future Robo Daltanius,47,1697,24.0,3.0,1979-03-21,ja,TV,"Action, Sci-Fi"
25857,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,1,2453,90.0,3.0,2015-03-07,ja,Movie,UNKNOWN
693,Burn Up Scramble,12,9614,24.0,5.0,2004-01-12,ja,TV,"Action, Comedy, Drama, Mystery, Sci-Fi, Ecchi"
31073,Show By Rock!!: Plasmagica na Gogo,3,2150,1.0,2.0,2013-05-29,ja,ONA,Comedy
11505,Kiss Dum: Omokage,1,1115,12.0,0.0,2011-09-29,ja,Special,Sci-Fi
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",1,794,90.0,0.0,1992-12-11,ja,Movie,"Comedy, Gourmet, Slice of Life"
40196,Kandagawa Jet Girls,12,40329,23.0,48.0,2019-10-08,ja,TV,Ecchi
42267,Dubu Xiaoyao,380,2873,12.0,19.0,2020-06-18,ja,ONA,Action
2336,Hikaru no Go: New Year Special,1,9522,24.0,3.0,2002-01-01,ja,Special,"Comedy, Supernatural"
1301,Galaxy Express 999,1,19363,128.0,148.0,1979-08-04,ja,Movie,"Adventure, Drama, Fantasy, Sci-Fi"
50470,Phantom of the Idol,10,21572,23.0,47.0,2022-07-02,ja,TV,"Comedy, Supernatural"
4091,sound / phantasma / mirror,1,2722,6.0,2.0,2004-10-17,ja,Movie,Slice of Life
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,1,6344,23.0,11.0,2011-05-27,ja,OVA,Hentai
40204,Fast Week,1,426,1.0,0.0,2015-02-15,ja,ONA,Avant Garde
34834,Hina Logic – from Luck & Logic,12,28625,23.0,70.0,2017-07-01,ja,TV,"Action, Comedy, Fantasy"
40312,Southpaw,1,983,1.0,6.0,2019-08-27,ja,Music,"Avant Garde, Comedy"
4657,Arad Senki: Slap Up Party,26,16455,25.0,32.0,2009-04-04,ja,TV,"Action, Adventure, Comedy, Fantasy"
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,1,12698,25.0,5.0,2008-01-01,ja,OVA,"Comedy, Mystery"
2472,Naruto Shippuden the Movie 1,1,286579,94.0,302.0,2007-08-04,ja,Movie,"Action, Adventure, Fantasy"
41630,"Dear. Mr ""F""",1,347,5.0,0.0,2019-10-29,ja,Music,UNKNOWN
6610,King of Thorn,1,73180,110.0,157.0,2009-10-09,ja,Movie,"Action, Mystery, Sci-Fi, Suspense"
23441,Love Stage!!: Chotto ja Nakutte,1,64129,23.0,80.0,2014-11-22,ja,OVA,"Boys Love, Comedy, Romance"
52198,Kaguya-sama: Love is War - The First Kiss That Never Ends,1,180281,96.0,1370.0,2022-12-17,ja,Movie,"Comedy, Drama, Romance"
39471,Hime-sama Love Life!,4,7817,23.0,17.0,2019-05-31,ja,OVA,Hentai
22495,Hello Kitty in The Prince in His Dream Castle,1,438,30.0,0.0,1994-02-21,ja,OVA,Fantasy
32301,Active Raid Second,12,20327,24.0,12.0,2016-07-11,ja,TV,"Comedy, Sci-Fi"
51580,Happiness World,1,642,3.0,0.0,2022-02-24,ja,Music,UNKNOWN
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,13,2514,2.0,3.0,2014-04-06,ja,TV,Comedy
24921,Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,1,30576,105.0,122.0,2015-10-03,ja,Movie,"Action, Sci-Fi"
34213,Tawawa on Monday,12,148357,4.0,325.0,2016-10-10,ja,ONA,"Slice of Life, Ecchi"
685,To Heart: Remember My Memories,13,9220,24.0,5.0,2004-10-02,ja,TV,"Drama, Romance, Sci-Fi, Slice of Life"
2467,Tama of Third Street: Have You Seen My Tama?,36,2636,23.0,4.0,1988-11-21,ja,TV,Adventure
39213,Dekkai Totto March,1,273,2.0,0.0,1980-08-07,ja,Music,Adventure
41848,Isekai Harem Monogatari,4,21383,16.0,215.0,2020-07-31,ja,OVA,"Fantasy, Hentai"
12995,Dark Blue,2,8700,29.0,13.0,2012-04-27,ja,OVA,Hentai
31064,Gunslinger Stratos The Animation: Kikan/Kaze no Yukue,1,3152,23.0,2.0,2015-06-20,ja,ONA,"Action, Sci-Fi"
1754,Di Gi Charat Summer Special 2000,4,3590,11.0,2.0,2000-08-22,ja,Special,Comedy
